cluster,m1.C1,m1.C2,m1.C3,m1.C4,m1.C5,m1.C6,m1.C7,m1.C8,m1.C9,m2.C1,m2.C2,m2.C3,m2.C4,m2.C5,m3.C1,m3.C2,m3.C3,m3.C4,m3.C5,m3.C6,m3.C7,m3.C8,m3.C9,m3.C10,m3.C11,m3.C12,m3.C13,m4.C1,m4.C2,m4.C3,m4.C4,m4.C5,m4.C6,m4.C7,m4.C8,m4.C9,m4.C10,m4.C11,m4.C12,m4.C13,m4.C14
m3.C7,1.463173154832934,1.405170176021193,0.9493652759557375,0.8365512236822572,0.9640947594381171,0.9086553322295627,0.8200378995081098,0.45882104879591745,0.6388212218877771,1.4922836622501214,0.774726859264079,0.7887291718648003,0.23668231439704912,0.8154870904911402,1.411123652608699,0.7247297871373328,0.7490334546972961,1.2180942890216435,0.34795597639046594,0.2355294205057713,0,0.4296423695309396,0.31579363226185153,0.6877790726865796,0.18769079145569711,0.6922651342844852,0.6184768954315142,1.5012761788346283,1.6376259680984118,1.480199221576039,0.6989245992364803,0.7453820315067844,0.8089911992451919,0.31989956968503763,0.9188226475553142,0.6341289378221058,0.3165653028369776,0.30567786145774356,0.4814488933918153,0.3326970891383295,0.2635149707881048
m3.C8,1.3748114646436702,1.3772218604100184,0.8695253019214935,0.718874184860517,0.7801182104830039,0.7522566372417875,0.7258791358944959,0.3865759548058455,0.5326078585680247,1.4075248320134208,0.9193272714368567,1.0683113784795846,0.4690371160744997,1.09014951631496,1.3374923239299936,0.7139016212687151,0.792682489950882,0.9523036715069279,0.5138577562345368,0.301938303178786,0.4296423695309396,0,0.39288088335494586,0.5637409739870842,0.3055277653954267,0.8450689231975169,0.3482166671053649,1.4212507361492581,1.6491881245997302,1.601224468025901,0.6995502889430719,0.9814891613847321,0.8670890690120631,0.4280395739360544,0.9524238335409844,0.7409438674957334,0.5410014630500837,0.40719421256826116,0.6499445586346411,0.593677954104451,0.40334321278955254
m3.C9,1.374681331499916,1.627347339879174,1.1961950698722446,1.0361798459963418,0.8194386543106904,0.8025331568876088,0.6448002860646871,0.6838651231997385,0.3516174970746583,1.5135197629746961,1.1589321647713318,1.0265332478086193,0.5675373677870535,1.0971126352750953,1.4607591065403196,0.9884429118004355,0.6830270031880876,0.9681096567983802,0.572778014090519,0.26007886515961787,0.31579363226185153,0.39288088335494586,0,0.36041087823849205,0.2864026520252504,0.615162093627825,0.6339039058797491,1.4588056805065726,1.7030544798631948,1.4781208868198552,1.0214057974366695,0.7772070250983556,0.9053894213832349,0.6005906546688212,1.022368254515235,0.5478528417855689,0.6191066058892568,0.45256759260722,0.4812380633515294,0.5964042569494863,0.5496815377835869
m3.C10,0.9772559157267571,1.3063213489621197,0.8671634588645418,0.8505100071846189,0.6013152770895632,0.5006408585679596,0.5014494928938134,0.6178258610349867,0.28838323577669955,1.1110407859499085,0.8767592348766144,0.6453554246827712,0.7844485636651648,0.6647346992061683,1.0647750812549588,0.7611352430381424,0.43058587251432534,0.6471861194714876,0.39048297941630306,0.5934154219944705,0.6877790726865796,0.5637409739870842,0.36041087823849205,0,0.4741499066129887,0.6264681651019492,0.6417608758101435,1.0444146929937514,1.3793661617319546,1.176673033672016,0.7688200700679314,0.41190458142775166,0.503974482807419,0.6505951633774256,0.6297603481912262,0.388844862019312,0.6880708246238272,0.5109845226641625,0.3947933038030731,0.8428745225648229,0.5568569618215129
m3.C11,1.4282620984667054,1.4829470478458124,1.002444868679917,0.8815655891860684,0.9143148161400463,0.8158022596253279,0.7567033893212463,0.4934036775771875,0.4683424225080852,1.50778417369873,0.893340285684441,0.8784776266696032,0.3724038222715208,0.92179189182958,1.41998041250717,0.7880713197820319,0.7111468620489441,1.1528521263696963,0.35414910084719964,0.22528709777265188,0.18769079145569711,0.3055277653954267,0.2864026520252504,0.4741499066129887,0,0.7265763603730855,0.5703404418357676,1.4850464177180558,1.6734704995696768,1.4707761839782614,0.7855009391178723,0.7295227079307556,0.7749569220876679,0.3969826430070289,0.8717070631354031,0.539736722004813,0.5122744483841528,0.20996192859508434,0.43812013645163084,0.40439995279380136,0.2964937095185103
m3.C12,1.2688800785348002,1.5734292300196873,1.397537953040132,1.2970425656621885,0.8491386397305001,1.129719426022584,1.006105329598545,0.9903104605320241,0.5672696979131717,1.463780971193989,1.286912349279177,1.0234852612722813,0.7980155327824805,1.262224824427339,1.3948445846137791,1.2536963752388326,1.0189510445952206,0.8990420083382535,0.5147799538302649,0.5569845441389676,0.6922651342844852,0.8450689231975169,0.615162093627825,0.6264681651019492,0.7265763603730855,0,1.1183221670203507,1.3027237211171645,1.5037415034339106,1.2881097147303113,1.2129664323760105,1.1320397628804137,1.117956709499702,0.8301182021895613,1.134159205069193,0.7957798607690469,0.9273807563103164,0.7846365818547689,0.505258886567902,0.5809897512120314,0.5749931017772887
m3.C13,0.8380445068670894,0.8542684612332672,0.3906629263553103,0.24323894873936125,0.42611548177099545,0.28138695169294603,0.4516929275546011,0.22846529250511816,0.451304579224983,0.910532645988887,0.4372202173885621,0.6617360191676224,0.5417608096485214,0.6172785357395634,0.7803777737563528,0.29754430927340325,0.3831078199841843,0.6688148213451586,0.5660055791895533,0.7625516763196393,0.6184768954315142,0.3482166671053649,0.6339039058797491,0.6417608758101435,0.5703404418357676,1.1183221670203507,0,0.8805648259249959,1.3666109201414882,1.1154798698671546,0.28424292371968407,0.5497346098489029,0.3957474265341494,0.30166797322199923,0.48305674795794373,0.3800319561245462,0.23907165712820555,0.3467423597551246,0.5563686240485797,0.8234658486205833,0.47974284428129543
m4.C1,0.0075010587107113835,0.1268889350652651,0.3175691902012181,0.4773335045466741,0.4124108383796222,0.3588287572873238,0.4825687674312975,0.9534379845622587,1.0017589615962983,0.043338182519806256,0.3729229871233628,0.3830608292573918,1.381877813540538,0.46584748406373133,0.02210089198472054,0.49521340611242803,0.4186475156150081,0.22834999076238205,1.0101958347809403,1.8683141887319752,1.5012761788346283,1.4212507361492581,1.4588056805065726,1.0444146929937514,1.4850464177180558,1.3027237211171645,0.8805648259249959,0,0.2610426618025615,0.13077147855008653,0.5614459722079318,0.49140786076333576,0.3620348052632386,1.2193269740165635,0.30411409260572586,0.7532440105275872,0.9368955935563739,1.2887558625712159,1.037968761033179,1.6584925449656889,1.4014823340297125
m4.C2,0.29027574534575773,0.1988530665718743,0.6779293580341785,0.8702249613199025,0.967133583288332,0.850379934760865,0.8240012660124676,1.3258130586352976,1.4229278692254792,0.190671404122838,0.708969603045071,0.6082634144675809,1.4801224237954573,0.7260196600659221,0.27873498557866483,0.92984505987801,0.8951187309814852,0.7485112794536235,1.2822524449279378,1.9131649423644963,1.6376259680984118,1.6491881245997302,1.7030544798631948,1.3793661617319546,1.6734704995696768,1.5037415034339106,1.3666109201414882,0.2610426618025615,0,0.15372586932359977,1.0002539688523386,0.830996260617222,0.7646443142474617,1.5627669169828193,0.6094481465215322,1.1492887865640036,1.2795953912787832,1.6256974957879906,1.2961293553663433,1.5980264391283776,1.5951575786791992
m4.C3,0.1328209463957104,0.20796288268468044,0.5766390052248095,0.7389657756120318,0.7484253094277082,0.5542022016011642,0.4985262421198198,1.1310028137858348,1.0238635530239861,0.15127412777098137,0.5329804831078759,0.36994458207334335,1.2690087987548833,0.5495480001660095,0.19032357062375604,0.8039939755473755,0.584363120608488,0.5013317327467179,1.090105860058136,1.865024815258466,1.480199221576039,1.601224468025901,1.4781208868198552,1.176673033672016,1.4707761839782614,1.2881097147303113,1.1154798698671546,0.13077147855008653,0.15372586932359977,0,0.843534323906804,0.5327535577378449,0.4952321070024931,1.3132481744952493,0.3909907769787493,0.7004563991553809,1.0920966649089472,1.288252664826181,0.8984926353051579,1.4323593242663846,1.3732282972693146
m4.C4,0.5763065091838976,0.44872742797223797,0.06692558070535903,0.09213842213291767,0.3874586810857187,0.23889305344608502,0.5669727045957227,0.17248701204224026,0.6907975752759744,0.5266013657948552,0.08798319802036414,0.38023744960520645,0.6352789196982156,0.26631075973140883,0.4405685322655615,0.03341898384907793,0.28737691519014197,0.5638327752830629,0.5236841624991719,1.087309631350693,0.6989245992364803,0.6995502889430719,1.0214057974366695,0.7688200700679314,0.7855009391178723,1.2129664323760105,0.28424292371968407,0.5614459722079318,1.0002539688523386,0.843534323906804,0,0.38108659146521706,0.21090741690300663,0.3116866952323626,0.3366936816438644,0.5260084936078459,0.2731792394222722,0.5017880278446613,0.7355509953995774,1.0092401581421282,0.5689086217508351
m4.C5,0.45539431074138437,0.5915091818786737,0.35511199149795025,0.46760263228960397,0.5585882777337583,0.21633260702744395,0.24642655533427804,0.5140274159168005,0.5146627212028811,0.5125115382502626,0.2612218945427828,0.13548175854784117,0.7054253696520306,0.10624952582163816,0.4732165101261465,0.3866797781527994,0.15628929262222113,0.4958850568075529,0.5071749700086545,1.1460007056465802,0.7453820315067844,0.9814891613847321,0.7772070250983556,0.41190458142775166,0.7295227079307556,1.1320397628804137,0.5497346098489029,0.49140786076333576,0.830996260617222,0.5327535577378449,0.38108659146521706,0,0.10233249348221263,0.6104612425224705,0.20667139891942932,0.22036728055501564,0.4895077093457032,0.5425017899890071,0.42840801273920903,1.005526753724785,0.7050457589228121
m4.C6,0.32753796261473245,0.42925221523762747,0.16452199872439865,0.2257461291003915,0.3125517365466859,0.07034344176981322,0.21145813147200243,0.3837346723368572,0.5061220033733191,0.3817596674947089,0.13101205362511292,0.0923079116598261,0.7659065792475696,0.1867332310232126,0.3063811692003272,0.18289160270848825,0.05497313906880141,0.38917093376313483,0.3783500332555204,1.2518334713672605,0.8089911992451919,0.8670890690120631,0.9053894213832349,0.503974482807419,0.7749569220876679,1.117956709499702,0.3957474265341494,0.3620348052632386,0.7646443142474617,0.4952321070024931,0.21090741690300663,0.10233249348221263,0,0.569985181129085,0.04852883511897077,0.23536151764431767,0.345288297420028,0.5915533082065823,0.44106518509766257,1.109503820743572,0.6765159461694151
m4.C7,1.2124793344532387,1.0724968669628794,0.5662750929134736,0.4400069020877664,0.7688663526216968,0.5633761295419026,0.7187845742739161,0.08570662631069426,0.3801021785983062,1.2078888198589584,0.4937716107514889,0.6867065410811382,0.15773675350093852,0.5727923554021367,1.1327650155015407,0.44339728762711617,0.6078864328150734,1.0237116249244511,0.4750456766191353,0.4693703627288781,0.31989956968503763,0.4280395739360544,0.6005906546688212,0.6505951633774256,0.3969826430070289,0.8301182021895613,0.30166797322199923,1.2193269740165635,1.5627669169828193,1.3132481744952493,0.3116866952323626,0.6104612425224705,0.569985181129085,0,0.753714415612728,0.39906856783340117,0.2970069946188151,0.08734203610957991,0.41136259100164885,0.3245940272624107,0.10566256757767378
m4.C8,0.2586363009389946,0.36176438662923904,0.2189744504159814,0.2547310198281012,0.29860207109155934,0.12432087032951877,0.2071951724053679,0.520544465646201,0.6088520170373808,0.34253951589389253,0.184150790002944,0.09113060144381435,0.8753831631749619,0.29181082996644214,0.24681965274761242,0.26300544816365956,0.12111588231759407,0.4111440449790058,0.3922537531500184,1.380133412907403,0.9188226475553142,0.9524238335409844,1.022368254515235,0.6297603481912262,0.8717070631354031,1.134159205069193,0.48305674795794373,0.30411409260572586,0.6094481465215322,0.3909907769787493,0.3366936816438644,0.20667139891942932,0.04852883511897077,0.753714415612728,0,0.31340221325926154,0.38327339307184316,0.7651851245524521,0.4950180461889657,1.1920877126273575,0.792137086094096
m4.C9,0.6862262083738273,0.8845676681954106,0.5868421995787456,0.5183913613775218,0.5459078388969686,0.22955100877782653,0.18991395366166208,0.386899829577948,0.14601186374497477,0.8370502189974149,0.48006575114809624,0.29681896043488376,0.4564894977927968,0.44279933763463264,0.7667628527444521,0.5686179713940893,0.23172396845625287,0.6238063381656536,0.41383572755259945,0.8818405560214126,0.6341289378221058,0.7409438674957334,0.5478528417855689,0.388844862019312,0.539736722004813,0.7957798607690469,0.3800319561245462,0.7532440105275872,1.1492887865640036,0.7004563991553809,0.5260084936078459,0.22036728055501564,0.23536151764431767,0.39906856783340117,0.31340221325926154,0,0.42657113825007487,0.28061060906500235,0.10040991731986249,0.6301757632983737,0.39474463246007274
m4.C10,0.8931765695604115,0.8460578526144243,0.4002325486133007,0.2518012015686685,0.42322570382120084,0.3915465113275818,0.517720383690875,0.24712953198820176,0.5794027535672855,0.9527922412672897,0.33276898379120423,0.4306436774377226,0.440324236713752,0.5012841261001845,0.7988276881223183,0.2431152727068946,0.35162294480486245,0.8265731345953887,0.26649003867650445,0.7161316976191012,0.3165653028369776,0.5410014630500837,0.6191066058892568,0.6880708246238272,0.5122744483841528,0.9273807563103164,0.23907165712820555,0.9368955935563739,1.2795953912787832,1.0920966649089472,0.2731792394222722,0.4895077093457032,0.345288297420028,0.2970069946188151,0.38327339307184316,0.42657113825007487,0,0.42078725283168517,0.48186587495147226,0.7125981393846381,0.3673471388055758
m4.C11,1.2565155353407078,1.2345489191460208,0.7458805403008923,0.6237377181890266,0.8580445564834842,0.5900557320408881,0.6282226255491535,0.2105997252914802,0.26949801710137666,1.3177571384856925,0.6342142802178685,0.706623338518168,0.1594619764701234,0.627221270449428,1.2413689796841347,0.6205136006613272,0.6086147272831307,1.0390064975076545,0.4676720291593016,0.3848711531027327,0.30567786145774356,0.40719421256826116,0.45256759260722,0.5109845226641625,0.20996192859508434,0.7846365818547689,0.3467423597551246,1.2887558625712159,1.6256974957879906,1.288252664826181,0.5017880278446613,0.5425017899890071,0.5915533082065823,0.08734203610957991,0.7651851245524521,0.28061060906500235,0.42078725283168517,0,0.2856466549595488,0.26369736314382186,0.11720368300682704
m4.C12,0.96992921520277,1.1609778841303304,0.8616882912873249,0.7747970189798216,0.7432513447546424,0.492027515377201,0.3392033915437974,0.47829435731913816,0.18005188980250186,1.1188370135374064,0.6925619350241838,0.3998441713368476,0.34620709104720004,0.6529470735536475,1.0665516874539178,0.8020976578002795,0.43662554051166735,0.8253397483471844,0.2771657702596625,0.6494987629462771,0.4814488933918153,0.6499445586346411,0.4812380633515294,0.3947933038030731,0.43812013645163084,0.505258886567902,0.5563686240485797,1.037968761033179,1.2961293553663433,0.8984926353051579,0.7355509953995774,0.42840801273920903,0.44106518509766257,0.41136259100164885,0.4950180461889657,0.10040991731986249,0.48186587495147226,0.2856466549595488,0,0.39232592408086575,0.24222590200297178
m4.C13,1.6408175401392882,1.501111156004369,1.2595814560742289,1.1089851075827168,1.359609566948984,1.171624325198648,0.9926448426754291,0.5634881294255143,0.556158580342661,1.664660485247626,1.0663921507747869,0.9916314971876711,0.11847731771372927,1.0011900853618991,1.6476988275126867,1.167908403045856,1.169402887417413,1.4943274921648186,0.6492775920341127,0.2819616404820209,0.3326970891383295,0.593677954104451,0.5964042569494863,0.8428745225648229,0.40439995279380136,0.5809897512120314,0.8234658486205833,1.6584925449656889,1.5980264391283776,1.4323593242663846,1.0092401581421282,1.005526753724785,1.109503820743572,0.3245940272624107,1.1920877126273575,0.6301757632983737,0.7125981393846381,0.26369736314382186,0.39232592408086575,0,0.14891384974538513
m4.C14,1.3743221089160518,1.2910518162486395,0.829438173209524,0.6818727102761619,0.9073991642534942,0.7358532250253864,0.7394778862965923,0.22925946149211351,0.35348100437583474,1.4139204341298561,0.6935438209247818,0.6839094342423309,0.11355808118579458,0.7187244400635064,1.3408849476679783,0.6949312608395535,0.7358621132651688,1.1670575439358557,0.304508350189841,0.33370793955187583,0.2635149707881048,0.40334321278955254,0.5496815377835869,0.5568569618215129,0.2964937095185103,0.5749931017772887,0.47974284428129543,1.4014823340297125,1.5951575786791992,1.3732282972693146,0.5689086217508351,0.7050457589228121,0.6765159461694151,0.10566256757767378,0.792137086094096,0.39474463246007274,0.3673471388055758,0.11720368300682704,0.24222590200297178,0.14891384974538513,0
